Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,Head_Yaw_dof,Head_Pitch_dof,Left_Shoulder_Pitch_dof,Left_Shoulder_Roll_dof,Left_Elbow_Pitch_dof,Left_Elbow_Yaw_dof,Right_Shoulder_Pitch_dof,Right_Shoulder_Roll_dof,Right_Elbow_Pitch_dof,Right_Elbow_Yaw_dof,Left_Hip_Pitch_dof,Left_Hip_Roll_dof,Left_Hip_Yaw_dof,Left_Knee_Pitch_dof,Left_Ankle_Pitch_dof,Left_Ankle_Roll_dof,Right_Hip_Pitch_dof,Right_Hip_Roll_dof,Right_Hip_Yaw_dof,Right_Knee_Pitch_dof,Right_Ankle_Pitch_dof,Right_Ankle_Roll_dof
74,-104.56536102294922,-191.8470458984375,55.20367649994057,4.262827486823635,-2.438781880178207,-120.64895165077581,0.0,0.0,69.90085,67.25502,-78.95795,-85.71133,50.203236,76.84627,-24.605753,33.25523,0.93877476,-15.604864,22.524538,9.740549,-4.033413,-4.2830143,-84.94586,22.91831,30.238516,18.127298,19.767042,19.767042
75,-103.24213409423828,-194.42965698242188,56.109341725600984,4.697961269741568,-3.2364135809774757,-115.67729653729991,0.0,0.0,69.90085,77.88695,-86.49867,-86.86471,50.467617,81.056175,-25.115261,33.109425,2.1618614,-15.675053,19.579205,9.072638,-1.980728,-5.07159,-86.86394,22.91831,30.094402,17.667732,19.767042,19.767042
76,-102.11311340332031,-196.58465576171875,57.01461273900097,4.72057093422927,-4.824426459097013,-110.88862390288672,0.0,0.0,69.90085,79.6079,-88.198616,-88.71242,50.55797,80.10407,-26.651575,32.976494,3.615306,-15.16047,18.047167,8.636781,1.5693572,-6.459564,-83.582146,22.91831,32.375572,19.419186,19.767042,19.767042
77,-101.11963653564453,-198.50123596191406,58.103346202973675,4.938733893494227,-4.801176934370391,-105.88193244789012,0.0,0.0,69.90085,77.51835,-86.37675,-89.954956,51.486202,76.66288,-30.891691,33.073044,4.700979,-14.527482,15.058656,8.228011,6.802622,-9.565853,-78.63715,22.91831,33.833427,23.96188,19.767042,19.767042
78,-100.32643127441406,-198.82090759277344,58.9506705446286,2.1535885541438198,-0.19343380820740455,-91.23312167654979,0.0,0.0,69.90085,35.84714,-62.141262,-94.41937,45.475838,54.43772,-48.961952,33.643845,6.775463,-11.232371,13.417988,7.2935266,15.224291,-15.630047,-47.017673,22.91831,47.41187,31.316614,19.767042,19.767042
79,-100.34828186035156,-198.81895446777344,59.35600150303152,2.1190439787538757,-0.38358379226616796,-91.43912631830727,0.0,0.0,69.90085,30.190733,-59.23583,-99.56957,45.731197,54.627037,-48.94029,33.940983,6.9496465,-11.114722,13.378686,7.2965302,15.124826,-15.597385,-46.844994,22.91831,47.209286,31.416943,19.767042,19.767042
80,-100.41563415527344,-198.81446838378906,59.555690798271044,2.2078219782953514,-0.780556675465504,-92.21172495039127,0.0,0.0,69.90085,17.236553,-51.32244,-104.973564,45.775967,54.357357,-48.540726,34.103756,7.326191,-11.017069,13.407981,7.227314,14.8508,-15.465446,-46.44509,22.91831,46.90838,31.742493,19.767042,19.767042
81,-100.50555419921875,-198.81300354003906,59.57617352835056,2.1039103467761686,-0.9379013298378462,-93.52915603610315,0.0,0.0,69.90085,10.904653,-48.769924,-109.2424,45.07125,53.897526,-47.511684,34.187405,7.2136526,-10.542696,13.575648,7.446446,14.296025,-15.272867,-46.22455,22.91831,46.324333,31.92846,19.767042,19.767042
82,-100.62364196777344,-198.8129425048828,59.523152449077365,1.9184997063006206,-0.9620788223134331,-95.32423218153929,0.0,0.0,69.90085,6.6349177,-47.1109,-110.33576,43.819855,53.282227,-46.008244,34.223988,6.849697,-9.844075,13.800062,7.749962,13.555696,-15.003778,-46.098763,22.91831,45.507866,32.149555,19.767042,19.767042
83,-100.76815032958984,-198.8117218017578,59.44749121645758,1.73823304695688,-0.968836840832917,-97.55554070758994,0.0,0.0,69.90085,2.5129886,-45.55574,-110.38423,42.190266,52.529373,-44.12383,34.222805,6.5287447,-9.0791445,14.020108,7.858734,12.74678,-14.6395855,-45.939125,22.91831,44.539646,32.513206,19.767042,19.767042
84,-100.95221710205078,-198.72911071777344,59.3233697603558,2.0561140199777403,-0.8930325045747335,-99.92299015678219,0.0,0.0,-28.562723,-25.651869,51.30658,-106.75359,40.568405,51.46516,-42.575237,34.20504,5.9398046,-8.763028,13.992176,7.9891233,11.940268,-14.076904,-46.29509,22.91831,43.46818,33.94741,19.767042,19.767042
85,-101.09634399414062,-198.6256866455078,59.190819159131806,1.9095055928593914,-0.6189752618934296,-102.38337884423979,0.0,0.0,-24.167173,-26.443974,47.232635,-102.95497,38.382614,50.868874,-40.562355,34.18172,4.945639,-7.8365874,13.763474,8.302133,11.024353,-13.452387,-46.86358,22.91831,41.72372,35.29939,19.767042,19.767042
86,-101.23432922363281,-198.4965057373047,59.044513967433474,1.793906357618346,-0.3170601739127134,-105.16987476933767,0.0,0.0,-17.75827,-26.792116,41.11854,-99.8437,35.89482,50.210052,-38.24535,34.13738,3.938087,-6.9295917,13.515401,8.503228,10.059812,-12.740577,-47.31727,22.91831,40.034927,36.70782,19.767042,19.767042
87,-101.34477233886719,-198.33984375,58.85970962833786,1.6234433133552144,0.05191317050643615,-108.12507846158132,0.0,0.0,-8.946138,-26.801975,32.60617,-97.8104,33.118416,49.675915,-35.65442,34.10221,2.7936676,-5.9447975,13.145939,8.735487,9.027227,-11.954481,-47.035652,22.041573,38.38494,36.7993,19.767042,19.767042
88,-101.40185546875,-198.17437744140625,58.65645044110639,1.4464198098698922,0.44677287199179416,-111.18633875812576,0.0,0.0,-2.3697524,-28.093365,25.971506,-94.13729,30.02575,49.232117,-32.70768,34.02553,1.5947496,-4.996679,12.631743,8.959433,7.9413753,-11.0723505,-44.718113,18.78958,36.70634,33.240883,19.767042,19.702082
89,-101.46708679199219,-198.01536560058594,58.428041494179645,1.2082326812903479,0.8463442243989413,-114.30074621188719,0.0,0.0,4.4255676,-29.664217,18.989359,-90.718445,26.845512,48.99917,-29.663504,33.96532,0.46049774,-3.9882314,11.942387,9.096378,6.8244805,-10.193225,-41.892235,15.437044,33.70899,29.197527,19.767042,17.511057
90,-101.50343322753906,-197.858154296875,58.17683496032852,0.9687149419775594,1.2682895566457701,-117.47737917267345,0.0,0.0,11.040789,-31.641228,12.018763,-87.48246,23.60253,48.91912,-26.549355,33.912804,-0.62818265,-3.0547602,11.156524,9.132093,5.703607,-9.273727,-38.409916,12.129233,30.693153,24.558802,19.767042,15.421825
91,-101.51346588134766,-197.71255493164062,57.903077196930795,0.7127463698366792,1.7024353564172383,-120.66716286104625,0.0,0.0,17.175379,-34.008186,5.362913,-84.42265,20.36047,49.006947,-23.420616,33.86506,-1.6745939,-2.1837788,10.283613,9.127603,4.560685,-8.3346405,-34.25438,8.984606,27.627937,19.297016,19.767042,13.446369
92,-101.50277709960938,-197.58770751953125,57.61419686694199,0.45210719656167164,2.133794746922056,-123.81591750480743,0.0,0.0,22.648651,-36.70894,-0.77609813,-81.54342,17.202913,49.25228,-20.35542,33.82156,-2.6582313,-1.3976611,9.331495,9.103,3.3972545,-7.389051,-29.433975,6.1053348,24.503792,13.428821,19.767042,11.592297
93,-101.4847412109375,-197.50657653808594,57.30318312084958,0.24719958335473535,2.5113604389711424,-126.8192730714576,0.0,0.0,27.342928,-39.6624,-6.193247,-78.84758,14.29811,49.60633,-17.508427,33.783688,-3.4988096,-0.78511536,8.26613,9.0622425,2.2043402,-6.432003,-25.028057,3.954813,21.226429,9.101755,18.59231,9.851846
94,-101.47280883789062,-197.4708251953125,56.974272125507554,0.12095507717341418,2.808186731629844,-129.61514784709982,0.0,0.0,31.27461,-42.746662,-10.840563,-76.333374,11.735516,50.019806,-14.95598,33.75238,-4.1771994,-0.36946028,7.093912,9.036784,0.9834306,-5.4757466,-22.597534,2.9038975,17.831593,9.062631,14.910239,8.211775
95,-101.46177673339844,-197.44509887695312,56.65481417151432,0.012570013794227156,3.0895304003957262,-132.25938093983774,0.0,0.0,34.547615,-45.841187,-14.895721,-73.99312,9.387055,50.48916,-12.593743,33.72571,-4.7848716,-0.050538898,5.9262547,9.01351,-0.19925745,-4.5633583,-20.160517,2.0523207,14.632604,9.035231,11.355614,6.7125793
96,-101.45230102539062,-197.427001953125,56.3516275105705,-0.07792444613305156,3.3528146110267056,-134.7212329878606,0.0,0.0,37.218803,-48.84192,-18.394178,-71.81815,7.268977,50.98711,-10.4410095,33.70265,-5.3201075,0.18015113,4.793461,8.991785,-1.321595,-3.707647,-17.779287,1.3949196,11.670424,9.009191,7.996428,5.3572183
97,-101.44450378417969,-197.4145050048828,56.07015530121817,-0.14943848547441638,3.596029598772194,-136.9716159886124,0.0,0.0,39.344444,-51.65262,-21.370884,-69.798355,5.391209,51.4868,-8.512839,33.682552,-5.7839932,0.3321556,3.7242339,8.972032,-2.3633387,-2.9201667,-15.519253,0.91445863,8.982387,8.9825945,4.8924103,4.148681
98,-101.43814086914062,-197.40591430664062,55.81564454820459,-0.20256609395438072,3.8168217651040983,-138.98381213626018,0.0,0.0,40.975597,-54.18626,-23.85637,-67.92283,3.7589974,51.96443,-6.8203163,33.665096,-6.179605,0.4185297,2.7450495,8.954984,-3.3054104,-2.2118328,-13.442473,0.5861629,6.6006765,8.9566555,2.0964365,3.0899806
99,-101.43278503417969,-197.39991760253906,55.59255100964504,-0.23925003689515603,4.01233297714421,-140.73336234226556,0.0,0.0,42.154007,-56.366512,-25.873213,-66.180466,2.3747976,52.399784,-5.371874,33.65004,-6.509148,0.45434916,1.8790776,8.940165,-4.131037,-1.5927839,-11.602018,0.38001904,4.5514674,8.931373,-0.34476078,2.184661
100,-101.4281997680664,-197.39564514160156,55.40474717019582,-0.2622109345832406,4.179195177299707,-142.19810547046532,0.0,0.0,42.91059,-58.12921,-27.434248,-64.56043,1.2400125,52.77645,-4.1746984,33.6373,-6.7762165,0.45537904,1.145611,8.928828,-4.8259783,-1.0722198,-10.042218,0.26447067,2.854406,8.9082575,-2.3925424,1.436503
101,-101.42430114746094,-197.3926239013672,55.25540126645248,-0.27487846974447605,4.313631911579355,-143.35880814564888,0.0,0.0,43.26523,-59.423996,-28.54315,-63.052616,0.355876,53.081482,-3.235528,33.626884,-6.9818316,0.43692386,0.5599624,8.919753,-5.3780665,-0.6581612,-8.796908,0.20967336,1.523342,8.888995,-4.016403,0.8493483
102,-101.42118835449219,-197.39047241210938,55.14670409586576,-0.2806485667242992,4.412102901873375,-144.19956724116776,0.0,0.0,43.2265,-60.21527,-29.193935,-61.648056,-0.27649322,53.30558,-2.5599005,33.618866,-7.127457,0.41259596,0.1335907,8.913199,-5.778558,-0.35735348,-7.890397,0.18989874,0.56724083,8.873902,-5.1924267,0.42695805
103,-101.41910552978516,-197.38906860351562,55.080022721986296,-0.2823383455108211,4.471515686646541,-144.70843422338268,0.0,0.0,42.791195,-60.483086,-29.370935,-60.339104,-0.6560701,53.442078,-2.152562,33.61333,-7.213579,0.39296272,-0.12571466,8.909059,-6.021121,-0.17478584,-7.33978,0.18569738,-0.008659847,8.86544,-5.9049487,0.17217045
104,-101.41822052001953,-197.38832092285156,55.055274416069295,-0.2818150996254268,4.489844453109727,-144.87795061661743,0.0,0.0,41.94281,-60.223484,-29.047352,-59.118954,-0.7818864,53.487175,-2.0166023,33.61037,-7.240958,0.384694,-0.21347262,8.907771,-6.102066,-0.11353642,-7.153426,0.18479915,-0.20172733,8.862557,-6.143646,0.08698273
105,-101.41798400878906,-197.38787841796875,55.05252000565552,-0.28061067892929636,4.487294950607848,-144.87652171922807,0.0,0.0,40.907753,-59.72414,-28.473946,-57.978973,-0.780049,53.48612,-2.017211,33.609222,-7.239189,0.3834485,-0.21473713,8.908248,-6.1017647,-0.11355533,-7.150711,0.18351421,-0.20298791,8.862356,-6.1436057,0.08700872
106,-101.41775512695312,-197.3874969482422,55.05152873359543,-0.2795174450205714,4.484862211156086,-144.8751463918398,0.0,0.0,39.928486,-59.26473,-27.92495,-56.911266,-0.7775277,53.485165,-2.0182955,33.60875,-7.2370872,0.38219804,-0.21596277,8.90805,-6.101238,-0.11345536,-7.1477585,0.18234687,-0.2042093,8.8618965,-6.143657,0.08703065
107,-101.41752624511719,-197.38711547851562,55.05119829494919,-0.27853640422736364,4.482557178024396,-144.8738578137821,0.0,0.0,39.002296,-58.841778,-27.400152,-55.910934,-0.7748508,53.484314,-2.0194957,33.608543,-7.2348604,0.3811791,-0.21711338,8.907567,-6.1006756,-0.1134701,-7.1458383,0.18129484,-0.20536777,8.8628235,-6.1442046,0.08704925
108,-101.41732788085938,-197.3867645263672,55.051031398169556,-0.2776199749672782,4.480378366326665,-144.87263076040819,0.0,0.0,38.126564,-58.452168,-26.899107,-54.973442,-0.7722596,53.483532,-2.0206726,33.608387,-7.232871,0.38021305,-0.21820965,8.907329,-6.1002507,-0.113471076,-7.143117,0.18034013,-0.20646515,8.862301,-6.1442223,0.08704136
109,-101.41712188720703,-197.38644409179688,55.050926820555006,-0.2767998423982242,4.478307042587283,-144.87149302618172,0.0,0.0,37.29881,-58.093037,-26.421326,-54.094616,-0.7697858,53.48283,-2.0217812,33.608273,-7.2308555,0.37929133,-0.21922927,8.907008,-6.099878,-0.11341703,-7.140955,0.1794512,-0.20749113,8.86234,-6.1443477,0.08706477
110,-101.41692352294922,-197.38613891601562,55.050855570871434,-0.27605232205886554,4.476344941381374,-144.87042565358354,0.0,0.0,36.516613,-57.761787,-25.966227,-53.270588,-0.7674591,53.482197,-2.0228145,33.608154,-7.229406,0.37848735,-0.22020005,8.907076,-6.099437,-0.11340532,-7.138964,0.17867018,-0.20845617,8.862352,-6.1443825,0.087056816
111,-101.41673278808594,-197.38584899902344,55.050771354192364,-0.2753659330671784,4.474490867852901,-144.8694237317898,0.0,0.0,35.777756,-57.45609,-25.533184,-52.497833,-0.76525396,53.481613,-2.023785,33.608055,-7.2276945,0.3777402,-0.22110584,8.906886,-6.099104,-0.11338798,-7.13718,0.17787674,-0.20935819,8.862767,-6.144725,0.08712245
112,-101.41654968261719,-197.38558959960938,55.05069116169071,-0.27471824612721146,4.472746276934656,-144.868476608466,0.0,0.0,35.080044,-57.17379,-25.121546,-51.773056,-0.7631628,53.481087,-2.0247114,33.607964,-7.226339,0.3770339,-0.22195828,8.907045,-6.098872,-0.11337025,-7.1352334,0.17716585,-0.21020615,8.862519,-6.14468,0.08714875
113,-101.4163818359375,-197.3853302001953,55.05062003087332,-0.2741371146427683,4.471083118207728,-144.86760571832014,0.0,0.0,34.4215,-56.91299,-24.730627,-51.093273,-0.76122177,53.480576,-2.0255446,33.607857,-7.224711,0.3764173,-0.22274859,8.906518,-6.098311,-0.11337077,-7.1333733,0.17659572,-0.21100296,8.862398,-6.144749,0.087103345
114,-101.41622161865234,-197.38510131835938,55.05055257768521,-0.2736024079058474,4.46952171606768,-144.8667825163201,0.0,0.0,33.80022,-56.671925,-24.359789,-50.455753,-0.7593806,53.48014,-2.0263374,33.607777,-7.2233567,0.37584302,-0.22350127,8.906365,-6.0979514,-0.11336643,-7.131742,0.1759904,-0.21175107,8.862539,-6.1449676,0.08714116
115,-101.41606140136719,-197.38487243652344,55.05050869529585,-0.27311633767280014,4.468056396141533,-144.86601119884892,0.0,0.0,33.214474,-56.449066,-24.008371,-49.858,-0.75762105,53.47972,-2.0270944,33.60771,-7.2219725,0.37526065,-0.22419716,8.906209,-6.097715,-0.11330259,-7.1304817,0.17549448,-0.21245362,8.862927,-6.1451473,0.08711913
116,-101.41592407226562,-197.38467407226562,55.05046025185743,-0.27266071704156736,4.4666617367292645,-144.86529099285454,0.0,0.0,32.66269,-56.243027,-23.675758,-49.29779,-0.75599724,53.47936,-2.0277846,33.60763,-7.220921,0.37483266,-0.22486016,8.906385,-6.0975475,-0.113361925,-7.1288595,0.17498621,-0.21311584,8.862742,-6.1451883,0.08714301
117,-101.41577911376953,-197.3844757080078,55.05041391944317,-0.27225338685115724,4.46535438661837,-144.864620567715,0.0,0.0,32.143364,-56.052532,-23.361376,-48.77307,-0.75447744,53.479015,-2.028416,33.607548,-7.2197723,0.37439984,-0.22547555,8.906262,-6.097268,-0.1133653,-7.127459,0.17452753,-0.21372607,8.862657,-6.145196,0.0871675
118,-101.4156494140625,-197.38429260253906,55.0504081074761,-0.2718640650381831,4.46412409187153,-144.8639910051682,0.0,0.0,31.655182,-55.87649,-23.064672,-48.282017,-0.7530125,53.478695,-2.02904,33.6075,-7.2187395,0.37390715,-0.22604463,8.906336,-6.097144,-0.11328897,-7.1260595,0.17412943,-0.21430013,8.862643,-6.145348,0.087151505
